"reviewerID"^"productID"^"positiveVotes"^"negativeVotes"^"reviewText"^"ratingGiven"^"reviewTime"
mcd22, ^5512335^6^3^"Great book...used it for a Master's level course and all participant's found some insight into themselves."^5^August 24, 2009
LiveLonger, ^5512335^5^0^"This book was very helpful with finding out your strenghts that we usually pay no attentions to, I recomended this book to all my friends. It's easy to read and very helpful."^5^August 7, 2009
IntegrityZone, ^5512335^4^0^"The StrengthsFinder helps people understand how they execute tasks, build relationships, influence others, and think to solve problems. Can you describe how you do those things? Talent is difficult to describe. What I love most about this product is your report is unique - even if we shared the same strengths, the descriptions of those strengths would differ. Worth every penny - I help individuals and teams use this tool to become more collaborative and higher performing. Buy new - the code can only be used once."^5^February 7, 2011
Noah64, ^5512335^3^0^"I had borrowed a copy of the progenitor book 'Now, Discover Your Strengths' from a friend and found it somewhat interesting. That copy's test access code had been used, so I purchased this book solely to get a code for taking the test. I would have gladly paid the same amount to just take the test, but buying a book is the only way to get access.

While reading the older edition, I wrote down what I considered to be my top five strengths. The list from the test did not overlap at all with my list. I could see how my answers led to the results given, but I'm not persuaded that the test is more accurate than my self-assessment."^2^January 6, 2012
shoppinginNJ11, ^5512335^2^0^"While the results were helpful, I am glad I purchased at Walmart cause if I had paid more, it wouldn't have been worth it. You need to buy the book to get a code and then the website gives you the same result info as the book contains. Strengthfinders should just allow you to buy an access code to take the test. I have yet to go to the other sites as prescibed from the results."^4^March 15, 2011
Themareducks, ^5512335^2^0^"I've used Walmart.com to order numerous products, and have never had anything but good things to say about it. It only took a couple of days to get my 'Strengths Finder 2.0' order to me...outstanding! As far as the 'strengths finder 2.0' book itself...it is one of the greatest books I've read. Even better is gives you an access code to take a personal strengths assessment, and provides a detailed analysis that is spot on. I would highly recommend this book to anyone!"^5^December 20, 2011
sintegleska, ^5512335^2^1^"This book is an easy read which makes all of the information contained even more relevant for those of us who are eager to learn more about transitioning to new careers."^5^November 4, 2009
WildFizziBill, ^5512335^1^1^"I priced this product at other book stores, and Walmart's price blew the others out the water. This book is a great buy if you want to get to know yourself or your partner better (give it as a gift)."^4^March 16, 2011
Brandon, ^5512335^1^2^"A must read for everyone desiring to maximize their strengths in the workplace."^5^January 25, 2017
587moseley, ^5512335^1^1^"Do you want to find out your strengths and weaknesses? This book is right on point. It is amazing how accurate the results are!"^5^February 16, 2011
Read4Success, ^5512335^0^3^"The on-line assessment that accompanies the book when purchased new is beneficial to avid readers like myself who desire to change the world among them while becoming better individuals and citizens themselves. The overall content of the book is still under scrutiny."^5^September 25, 2009
mds4906, ^5738954^5^3^"I loved this book as a kid, so now I am sharing this story with my nephew."^4^September 11, 2015
Gramma, ^5738954^3^0^"I did not read the book, nor do I have any intention of reading it, but I can tell you that my 8 year old granddaughter thinks it is a great book. She wanted it, so I bought it for her. She loves it so I assume most kids of the same age would also."^5^December 28, 2015
sandra1960, ^914388^2^1^"Great photos, descriptions, etc, in a small, compact book."^4^January 12, 2015
4chocolate, ^455074^11^1^"I purchased this as a gift for my daughter's teacher. The $3.00 price was good and it was listed as 'Format: Hardcover' and '24 pages.' Upon review now it does say (right below the star rating) 'Board Books.' When it arrived, I was surprised it was a BOARD BOOK, not the standard format. I checked the website just now and presumably the full-size format book is also listed for $6 as 'hardcover' but it is 72 pages. What are we missing?

This is a good value if you want a BOARD BOOK, but I would hope Walmart would differentiate better on the website by changing it from 'Format: Hardcover' to 'Format: Board Book.'"^3^December 30, 2009
Sandra, ^455074^6^0^"This is a great teaching book to help beginners learn to read."^5^June 20, 2016
noprob, ^455074^5^4^"I have had this book for 18 years, and it was so well loved, that a new book was required. My younges child is 2, and she deserved a great book that wasn't tattered."^5^March 30, 2011
momtutuboys, ^455074^4^0^"My son is 2 and I have an 8 month old. This book is perfect for them. They love the rhymes and illustrations, yet they cannot destroy the book. I'll be able to read this book to my 2 year old, and have it survive in order to read to my 8 month old!"^5^May 1, 2011
dlsstarsfan, ^455074^3^0^"I love Dr Suess and was surprised to receive a very small version of the book for the price. it is about 3 by 4 rather than the larger versions of my childhood. Again, my granddaughter likes it so that is really all that matters."^4^January 13, 2009
cuneo13, ^455074^3^1^"Hop on Pop is a wonderful story of splendid rhyming written by the infamous Dr. Seuss. Both of our boys love looking at the great illustrated pages, and reading again, and again each story page. There is even an audio book available online that is read by David Hyde Pierce. It is quite the activity to listen to the audio and turn page after page with your children."^5^October 17, 2009
Raleighmomof1, ^455074^3^0^"I gave this to my son for his 1st birthday. My son loves this little board book! We have had it for 2 months now, and this gets read almost every day! This is a simple book for babies and toddlers. Each picture has 2 simple words and 1 short sentence. My son will walk holding onto my hands and I'll quote the book 'Walk, Walk. We like to walk. Talk, Talk. We like to talk.' He also has the original (full version) of Hop on Pop, and he likes that as well. Great book--would definitely recommend!!"^5^October 1, 2011
